province,city,link,zip
Misamis Occidental,Concepcion,Upper Dioyo,7213
Misamis Occidental,Concepcion,Upper Potongan,7213
Misamis Occidental,Concepcion,Upper Salimpono,7213
Misamis Occidental,Concepcion,Virayan,7213
Misamis Occidental,Don Victoriano Chiongbian,Bagong Clarin,7200
Misamis Occidental,Don Victoriano Chiongbian,Gandawan,7200
Misamis Occidental,Don Victoriano Chiongbian,Lake Duminagat,7200
Misamis Occidental,Don Victoriano Chiongbian,Lalud,7200
Misamis Occidental,Don Victoriano Chiongbian,Lampasan,7200
Misamis Occidental,Don Victoriano Chiongbian,Liboron,7200
Misamis Occidental,Don Victoriano Chiongbian,Maramara,7200
Misamis Occidental,Don Victoriano Chiongbian,Napangan,7200
Misamis Occidental,Don Victoriano Chiongbian,Nueva Vista (Masawan),7200
Misamis Occidental,Don Victoriano Chiongbian,Petianan,7200
Misamis Occidental,Don Victoriano Chiongbian,Tuno,7200
Misamis Occidental,Jimenez,Adorable,7204
Misamis Occidental,Jimenez,Butuay,7204
Misamis Occidental,Jimenez,Carmen,7204
Misamis Occidental,Jimenez,Corrales,7204
Misamis Occidental,Jimenez,Dicoloc,7204
Misamis Occidental,Jimenez,Gata,7204
Misamis Occidental,Jimenez,Guintomoyan,7204
Misamis Occidental,Jimenez,Macabayao,7204
Misamis Occidental,Jimenez,Malibacsan,7204
Misamis Occidental,Jimenez,Matugas Alto,7204
Misamis Occidental,Jimenez,Matugas Bajo,7204
Misamis Occidental,Jimenez,Mialem,7204
Misamis Occidental,Jimenez,Nacional (Pob.),7204
Misamis Occidental,Jimenez,Naga (Pob.),7204
Misamis Occidental,Jimenez,Palilan,7204
Misamis Occidental,Jimenez,Rizal (Pob.),7204
Misamis Occidental,Jimenez,San Isidro,7204
Misamis Occidental,Jimenez,Santa Cruz (Pob.),7204
Misamis Occidental,Jimenez,Seti,7204
Misamis Occidental,Jimenez,Sibaroc,7204
Misamis Occidental,Jimenez,Sinara Alto,7204
Misamis Occidental,Jimenez,Sinara Bajo,7204
Misamis Occidental,Jimenez,Tabo-o,7204
Misamis Occidental,Jimenez,Taraka (Pob.),7204
Misamis Occidental,Lopez Jaena,Alegria,7208
Misamis Occidental,Lopez Jaena,Bagong Silang,7208
Misamis Occidental,Lopez Jaena,Biasong,7208
Misamis Occidental,Lopez Jaena,Bonifacio,7208
Misamis Occidental,Lopez Jaena,Burgos,7208
Misamis Occidental,Lopez Jaena,Dalacon,7208
Misamis Occidental,Lopez Jaena,Dampalan,7208
Misamis Occidental,Lopez Jaena,Don Andres Soriano,7208
Misamis Occidental,Lopez Jaena,Eastern Poblacion,7208
Misamis Occidental,Lopez Jaena,Estante,7208
Misamis Occidental,Lopez Jaena,Jasa-an,7208
Misamis Occidental,Lopez Jaena,Katipa,7208
Misamis Occidental,Lopez Jaena,Luzaran,7208
Misamis Occidental,Lopez Jaena,Mabas,7208
Misamis Occidental,Lopez Jaena,Macalibre Alto,7208
Misamis Occidental,Lopez Jaena,Macalibre Bajo,7208
Misamis Occidental,Lopez Jaena,Mahayahay,7208
Misamis Occidental,Lopez Jaena,Manguehan,7208
Misamis Occidental,Lopez Jaena,Mansabay Alto,7208
Misamis Occidental,Lopez Jaena,Mansabay Bajo,7208
Misamis Occidental,Lopez Jaena,Molatuhan Alto,7208
Misamis Occidental,Lopez Jaena,Molatuhan Bajo,7208
Misamis Occidental,Lopez Jaena,Peniel,7208
Misamis Occidental,Lopez Jaena,Puntod,7208
Misamis Occidental,Lopez Jaena,Rizal,7208
Misamis Occidental,Lopez Jaena,Sibugon,7208
Misamis Occidental,Lopez Jaena,Sibula,7208
Misamis Occidental,Lopez Jaena,Western Poblacion,7208
Misamis Occidental,Oroquieta City,Apil,7207
Misamis Occidental,Oroquieta City,Binuangan,7207
Misamis Occidental,Oroquieta City,Bolibol,7207
Misamis Occidental,Oroquieta City,Buenavista,7207
Misamis Occidental,Oroquieta City,Bunga,7207
Misamis Occidental,Oroquieta City,Buntawan,7207
Misamis Occidental,Oroquieta City,Burgos,7207
Misamis Occidental,Oroquieta City,Canubay,7207
Misamis Occidental,Oroquieta City,Ciriaco C. Pastrano (Nilabo),7207
Misamis Occidental,Oroquieta City,Clarin Settlement,7207
Misamis Occidental,Oroquieta City,Dolipos Alto,7207
Misamis Occidental,Oroquieta City,Dolipos Bajo,7207
Misamis Occidental,Oroquieta City,Dulapo,7207
Misamis Occidental,Oroquieta City,Dullan Norte,7207
Misamis Occidental,Oroquieta City,Dullan Sur,7207
Misamis Occidental,Oroquieta City,Lamac Lower,7207
Misamis Occidental,Oroquieta City,Lamac Upper,7207
Misamis Occidental,Oroquieta City,Langcangan Lower,7207
Misamis Occidental,Oroquieta City,Langcangan Proper,7207
Misamis Occidental,Oroquieta City,Langcangan Upper,7207
Misamis Occidental,Oroquieta City,Layawan,7207
Misamis Occidental,Oroquieta City,Loboc Lower,7207
Misamis Occidental,Oroquieta City,Loboc Upper,7207
Misamis Occidental,Oroquieta City,Malindang,7207
Misamis Occidental,Oroquieta City,Mialen,7207
Misamis Occidental,Oroquieta City,Mobod,7207
Misamis Occidental,Oroquieta City,Paypayan,7207
Misamis Occidental,Oroquieta City,Pines,7207
Misamis Occidental,Oroquieta City,Poblacion I,7207
Misamis Occidental,Oroquieta City,Poblacion II,7207
Misamis Occidental,Oroquieta City,Rizal Lower,7207
Misamis Occidental,Oroquieta City,Rizal Upper,7207
Misamis Occidental,Oroquieta City,San Vicente Alto,7207
Misamis Occidental,Oroquieta City,San Vicente Bajo,7207
Misamis Occidental,Oroquieta City,Sebucal,7207
Misamis Occidental,Oroquieta City,Senote,7207
Misamis Occidental,Oroquieta City,Taboc Norte,7207
Misamis Occidental,Oroquieta City,Taboc Sur,7207
Misamis Occidental,Oroquieta City,Talairon,7207
Misamis Occidental,Oroquieta City,Talic,7207
Misamis Occidental,Oroquieta City,Tipan,7207
Misamis Occidental,Oroquieta City,Toliyok,7207
Misamis Occidental,Oroquieta City,Tuyabang Alto,7207
Misamis Occidental,Oroquieta City,Tuyabang Bajo,7207
Misamis Occidental,Oroquieta City,Tuyabang Proper,7207
Misamis Occidental,Oroquieta City,Victoria,7207
Misamis Occidental,Oroquieta City,Villaflor,7207
Misamis Occidental,Ozamis City,50th District (Pob.),7200
Misamis Occidental,Ozamis City,Aguada (Pob.),7200
Misamis Occidental,Ozamis City,Bacolod,7200
Misamis Occidental,Ozamis City,Bagakay,7200
Misamis Occidental,Ozamis City,Balintawak,7200
Misamis Occidental,Ozamis City,Banadero (Pob.),7200
Misamis Occidental,Ozamis City,Baybay San Roque,7200
Misamis Occidental,Ozamis City,Baybay Santa Cruz,7200
Misamis Occidental,Ozamis City,Baybay Triunfo,7200
Misamis Occidental,Ozamis City,Bongbong,7200
Misamis Occidental,Ozamis City,Calabayan,7200
Misamis Occidental,Ozamis City,Capucao C.,7200
Misamis Occidental,Ozamis City,Capucao P.,7200
Misamis Occidental,Ozamis City,Carangan,7200
Misamis Occidental,Ozamis City,Carmen (Misamis Annex),7200
Misamis Occidental,Ozamis City,Catadman-Manabay,7200
Misamis Occidental,Ozamis City,Cavinte,7200
Misamis Occidental,Ozamis City,Cogon,7200
Misamis Occidental,Ozamis City,Dalapang,7200
Misamis Occidental,Ozamis City,Diguan,7200
Misamis Occidental,Ozamis City,Dimaluna,7200
Misamis Occidental,Ozamis City,Do,7200
Misamis Occidental,Ozamis City,Embargo,7200
Misamis Occidental,Ozamis City,Gala,7200
Misamis Occidental,Ozamis City,Gango,7200
Misamis Occidental,Ozamis City,Gotokan Daku,7200
Misamis Occidental,Ozamis City,Gotokan Diot,7200
Misamis Occidental,Ozamis City,Guimad,7200
Misamis Occidental,Ozamis City,Guingona,7200
Misamis Occidental,Ozamis City,Kinuman Norte,7200
Misamis Occidental,Ozamis City,Kinuman Sur,7200
Misamis Occidental,Ozamis City,Labinay,7200
Misamis Occidental,Ozamis City,Labo,7200
Misamis Occidental,Ozamis City,Lam-an,7200
Misamis Occidental,Ozamis City,Liposong,7200
Misamis Occidental,Ozamis City,Litapan,7200
Misamis Occidental,Ozamis City,Malaubang,7200
Misamis Occidental,Ozamis City,Manaka,7200
Misamis Occidental,Ozamis City,Maningcol,7200
Misamis Occidental,Ozamis City,Mentering,7200
Misamis Occidental,Ozamis City,Molicay,7200
Misamis Occidental,Ozamis City,Pantaon,7200
Misamis Occidental,Ozamis City,Pulot,7200
Misamis Occidental,Ozamis City,San Antonio,7200
Misamis Occidental,Ozamis City,Sangay Daku,7200
Misamis Occidental,Ozamis City,Sangay Diot,7200
Misamis Occidental,Ozamis City,Sinuza,7200
Misamis Occidental,Ozamis City,Stimson Abordo (Montol),7200
Misamis Occidental,Ozamis City,Tabid,7200
Misamis Occidental,Ozamis City,Tinago,7200
Misamis Occidental,Ozamis City,Trigos,7200
Misamis Occidental,Panaon,Baga,7205
Misamis Occidental,Panaon,Bangko,7205
Misamis Occidental,Panaon,Camanucan,7205
Misamis Occidental,Panaon,Dela Paz,7205
Misamis Occidental,Panaon,Lutao,7205
Misamis Occidental,Panaon,Magsaysay,7205
Misamis Occidental,Panaon,Map-an,7205
Misamis Occidental,Panaon,Mohon,7205
Misamis Occidental,Panaon,Poblacion,7205
Misamis Occidental,Panaon,Punta,7205
Misamis Occidental,Panaon,Salimpuno,7205
Misamis Occidental,Panaon,San Andres,7205
Misamis Occidental,Panaon,San Juan,7205
Misamis Occidental,Panaon,San Roque,7205
Misamis Occidental,Panaon,Sumasap,7205
Misamis Occidental,Panaon,Villalin,7205
Misamis Occidental,Plaridel,Agnaya,3004
Misamis Occidental,Plaridel,Agunod,7209
Misamis Occidental,Plaridel,Bagong Silang,3004
Misamis Occidental,Plaridel,Banga I,3004
Misamis Occidental,Plaridel,Banga II,3004
Misamis Occidental,Plaridel,Bato,7209
Misamis Occidental,Plaridel,Bintog,3004
Misamis Occidental,Plaridel,Buena Voluntad,7209
Misamis Occidental,Plaridel,Bulihan,3004
Misamis Occidental,Plaridel,Calaca-an,7209
Misamis Occidental,Plaridel,Cartagena Proper,7209
Misamis Occidental,Plaridel,Catarman,7209
Misamis Occidental,Plaridel,Cebulin,7209
Misamis Occidental,Plaridel,Central (Pob.),4306
Misamis Occidental,Plaridel,Clarin,7209
Misamis Occidental,Plaridel,Concepcion,4306
Misamis Occidental,Plaridel,Culianin,3004
Misamis Occidental,Plaridel,Dampol,3004
Misamis Occidental,Plaridel,Danao,7209
Misamis Occidental,Plaridel,Deboloc,7209
Misamis Occidental,Plaridel,Divisoria,7209
Misamis Occidental,Plaridel,Duhat,4306
Misamis Occidental,Plaridel,Eastern Looc,7209
Misamis Occidental,Plaridel,Ilaya,4306
Misamis Occidental,Plaridel,Ilisan,7209
Misamis Occidental,Plaridel,Ilosong,4306
Misamis Occidental,Plaridel,Katipunan,7209
Misamis Occidental,Plaridel,Kauswagan,7209
Misamis Occidental,Plaridel,Lagundi,3004
Misamis Occidental,Plaridel,Lalangan,3004
Misamis Occidental,Plaridel,Lao Proper,7209
Misamis Occidental,Plaridel,Lao Santa Cruz,7209
Misamis Occidental,Plaridel,Looc Proper,7209
Misamis Occidental,Plaridel,Lumang Bayan,3004
Misamis Occidental,Plaridel,M. L. Tumagay Pob. (Remas Mabuton),4306
Misamis Occidental,Plaridel,Mamanga Daku,7209
Misamis Occidental,Plaridel,Mamanga Gamay,7209
Misamis Occidental,Plaridel,Mangidkid,7209
Misamis Occidental,Plaridel,New Cartagena,7209
Misamis Occidental,Plaridel,New Look,7209
Misamis Occidental,Plaridel,Northern Poblacion,7209
Misamis Occidental,Plaridel,Paang Bundok (Pob.),4306
Misamis Occidental,Plaridel,Pampaaralan (Pob.),4306
Misamis Occidental,Plaridel,Panalsalan,7209
Misamis Occidental,Plaridel,Parulan,3004
Misamis Occidental,Plaridel,Poblacion,3004
Misamis Occidental,Plaridel,Puntod,7209
Misamis Occidental,Plaridel,Quirino,7209
Misamis Occidental,Plaridel,Rueda,3004
Misamis Occidental,Plaridel,San Jose,3004
Misamis Occidental,Plaridel,Santa Cruz,7209
Misamis Occidental,Plaridel,Santa Ines,3004
Misamis Occidental,Plaridel,Santo Ni,3004
Misamis Occidental,Plaridel,Sipat,3004
Misamis Occidental,Plaridel,Southern Looc,7209
Misamis Occidental,Plaridel,Southern Poblacion,7209
Misamis Occidental,Plaridel,Tabang,3004
Misamis Occidental,Plaridel,Tanauan,4306
Misamis Occidental,Plaridel,Tipolo,7209
Misamis Occidental,Plaridel,Unidos,7209
Misamis Occidental,Plaridel,Usocan,7209
Misamis Occidental,Sapang Dalaga,"Agapito Yap, Sr. (Napilan)",7212
Misamis Occidental,Sapang Dalaga,Bautista,7212
Misamis Occidental,Sapang Dalaga,Bitibut,7212
Misamis Occidental,Sapang Dalaga,Boundary,7212
Misamis Occidental,Sapang Dalaga,Caluya,7212
Misamis Occidental,Sapang Dalaga,Capundag,7212
Misamis Occidental,Sapang Dalaga,Casul,7212
Misamis Occidental,Sapang Dalaga,Dalumpinas,7212
Misamis Occidental,Sapang Dalaga,Dasa,7212
Misamis Occidental,Sapang Dalaga,Dioyo,7212
Misamis Occidental,Sapang Dalaga,Disoy,7212
Misamis Occidental,Sapang Dalaga,El Paraiso,7212
Misamis Occidental,Sapang Dalaga,Guinabot,7212
Misamis Occidental,Sapang Dalaga,Libertad,7212
Misamis Occidental,Sapang Dalaga,Locus,7212
Misamis Occidental,Sapang Dalaga,Macabibo,7212
Misamis Occidental,Sapang Dalaga,Manla,7212
Misamis Occidental,Sapang Dalaga,Masubong,7212
Misamis Occidental,Sapang Dalaga,Medallo,7212
Misamis Occidental,Sapang Dalaga,Poblacion,7212
Misamis Occidental,Sapang Dalaga,Salimpuno,7212
Misamis Occidental,Sapang Dalaga,San Agustin,7212
Misamis Occidental,Sapang Dalaga,Sapang Ama,7212
Misamis Occidental,Sapang Dalaga,Sinaad,7212
Misamis Occidental,Sapang Dalaga,Sipac,7212
Misamis Occidental,Sapang Dalaga,"Sixto Velez, Sr.",7212
Misamis Occidental,Sapang Dalaga,Upper Bautista,7212
Misamis Occidental,Sapang Dalaga,Ventura,7212
Misamis Occidental,Sinacaban,Cagay-anon,7203
Misamis Occidental,Sinacaban,Camanse,7203
Misamis Occidental,Sinacaban,Colupan Alto,7203
Misamis Occidental,Sinacaban,Colupan Bajo,7203
Misamis Occidental,Sinacaban,Dinas,7203
Misamis Occidental,Sinacaban,Estrella,7203
Misamis Occidental,Sinacaban,Katipunan,7203
Misamis Occidental,Sinacaban,Libertad Alto,7203
Misamis Occidental,Sinacaban,Libertad Bajo,7203
Misamis Occidental,Sinacaban,Poblacion,7203
Misamis Occidental,Sinacaban,San Isidro Alto,7203
Misamis Occidental,Sinacaban,San Isidro Bajo,7203
Misamis Occidental,Sinacaban,San Lorenzo Ruiz (Sungan),7203
Misamis Occidental,Sinacaban,San Vicente,7203
Misamis Occidental,Sinacaban,Se,7203
Misamis Occidental,Sinacaban,Sinonoc,7203
Misamis Occidental,Sinacaban,Tipan,7203
Misamis Occidental,Tangub City,Aquino (Marcos),7214
Misamis Occidental,Tangub City,Balatacan,7214
Misamis Occidental,Tangub City,Baluk,7214
Misamis Occidental,Tangub City,Banglay,7214
Misamis Occidental,Tangub City,Barangay I - City Hall (Pob.),7214
Misamis Occidental,Tangub City,Barangay II - Marilou Annex (Pob.),7214
Misamis Occidental,Tangub City,Barangay III- Market Kalubian (Pob.),7214
Misamis Occidental,Tangub City,Barangay IV - St. Michael (Pob.),7214
Misamis Occidental,Tangub City,Barangay V - Malubog (Pob.),7214
Misamis Occidental,Tangub City,Barangay VI - Lower Polao (Pob.),7214
Misamis Occidental,Tangub City,Barangay VII - Upper Polao (Pob.),7214
Misamis Occidental,Tangub City,Bintana,7214
Misamis Occidental,Tangub City,Bocator,7214
Misamis Occidental,Tangub City,Bongabong,7214
Misamis Occidental,Tangub City,Caniangan,7214
Misamis Occidental,Tangub City,Capalaran,7214
Misamis Occidental,Tangub City,Catagan,7214
Misamis Occidental,Tangub City,Garang,7214
Misamis Occidental,Tangub City,Guinabot,7214
Misamis Occidental,Tangub City,Guinalaban,7214
Misamis Occidental,Tangub City,Huyohoy,7214
Misamis Occidental,Tangub City,Isidro D. Tan (Dimaloc-oc),7214
Misamis Occidental,Tangub City,Kauswagan,7214
Misamis Occidental,Tangub City,Kimat,7214
Misamis Occidental,Tangub City,Labuyo,7214
Misamis Occidental,Tangub City,Lorenzo Tan,7214
Misamis Occidental,Tangub City,Lumban,7214
Misamis Occidental,Tangub City,Maloro,7214
Misamis Occidental,Tangub City,Manga,7214
Misamis Occidental,Tangub City,Mantic,7214
Misamis Occidental,Tangub City,Maquilao,7214
Misamis Occidental,Tangub City,Matugnaw,7214
Misamis Occidental,Tangub City,Migcanaway,7214
Misamis Occidental,Tangub City,Minsubong,7214
Misamis Occidental,Tangub City,Owayan,7214
Misamis Occidental,Tangub City,Paiton,7214
Misamis Occidental,Tangub City,Panalsalan,7214
Misamis Occidental,Tangub City,Pangabuan,7214
Misamis Occidental,Tangub City,Prenza,7214
Misamis Occidental,Tangub City,Salimpuno,7214
Misamis Occidental,Tangub City,San Antonio,7214
Misamis Occidental,Tangub City,San Apolinario,7214
Misamis Occidental,Tangub City,San Vicente,7214
Misamis Occidental,Tangub City,Santa Cruz,7214
Misamis Occidental,Tangub City,Santa Maria (Baga),7214
Misamis Occidental,Tangub City,Santo Ni,7214
Misamis Occidental,Tangub City,Sicot,7214
Misamis Occidental,Tangub City,Silanga,7214
Misamis Occidental,Tangub City,Silangit,7214
Misamis Occidental,Tangub City,Simasay,7214
Misamis Occidental,Tangub City,Sumirap,7214
Misamis Occidental,Tangub City,Taguite,7214
Misamis Occidental,Tangub City,Tituron,7214
Misamis Occidental,Tangub City,Tugas,7214
Misamis Occidental,Tangub City,Villaba,7214
Misamis Occidental,Tudela,Balon,7202
Misamis Occidental,Tudela,Barra,7202
Misamis Occidental,Tudela,Basirang,7202
Misamis Occidental,Tudela,Bongabong,7202
Misamis Occidental,Tudela,Buenavista,6051
Misamis Occidental,Tudela,Buenavista,7202
Misamis Occidental,Tudela,Cabol-anonan,7202
Misamis Occidental,Tudela,Cahayag,7202
Misamis Occidental,Tudela,Calambutan Bajo,7202
Misamis Occidental,Tudela,Calambutan Settlement,7202
Misamis Occidental,Tudela,Calmante,6051
Misamis Occidental,Tudela,Camating,7202
Misamis Occidental,Tudela,Canibungan Proper,7202
Misamis Occidental,Tudela,Casilak San Agustin,7202
Misamis Occidental,Tudela,Centro Hulpa (Pob.),7202
Misamis Occidental,Tudela,Centro Napu (Pob.),7202
Misamis Occidental,Tudela,Centro Upper (Pob.),7202
Misamis Occidental,Tudela,Daan Secante,6051
Misamis Occidental,Tudela,Duanguican,7202
Misamis Occidental,Tudela,Gala,7202
Misamis Occidental,Tudela,General,6051
Misamis Occidental,Tudela,Gumbil,7202
Misamis Occidental,Tudela,Locso-on,7202
Misamis Occidental,Tudela,Maikay,7202
Misamis Occidental,Tudela,Maribojoc,7202
Misamis Occidental,Tudela,McArthur,6051
Misamis Occidental,Tudela,Mitugas,7202
Misamis Occidental,Tudela,Nailon,7202
Misamis Occidental,Tudela,Namut,7202
Misamis Occidental,Tudela,Napurog,7202
Misamis Occidental,Tudela,Northern Poblacion,6051
Misamis Occidental,Tudela,Pan-ay Diot,7202
Misamis Occidental,Tudela,Puertobello,6051
Misamis Occidental,Tudela,San Nicolas,7202
Misamis Occidental,Tudela,Santander,6051
Misamis Occidental,Tudela,Sebac,7202
Misamis Occidental,Tudela,Secante Bag-o,6051
Misamis Occidental,Tudela,Silongon,7202
Misamis Occidental,Tudela,Sinuza,7202
Misamis Occidental,Tudela,Southern Poblacion,6051
Misamis Occidental,Tudela,Taguima,7202
Misamis Occidental,Tudela,Tigdok,7202
Misamis Occidental,Tudela,Villahermosa,6051
Misamis Occidental,Tudela,Yahong,7202
Mountain Province,Barlig,Chupac,2623
Mountain Province,Barlig,Fiangtin,2623
Mountain Province,Barlig,Gawana (Pob.),2623
Mountain Province,Barlig,Kaleo,2623
Mountain Province,Barlig,Latang,2623
Mountain Province,Barlig,Lias Kanluran,2623
Mountain Province,Barlig,Lias Silangan,2623
Mountain Province,Barlig,Lingoy,2623
Mountain Province,Barlig,Lunas,2623
Mountain Province,Barlig,Macalana,2623
Mountain Province,Barlig,Ogoog,2623
Mountain Province,Bauko,Abatan,2621
Mountain Province,Bauko,Bagnen Oriente,2621
Mountain Province,Bauko,Bagnen Proper,2621
Mountain Province,Bauko,Balintaugan,2621
Mountain Province,Bauko,Banao,2621
Mountain Province,Bauko,Bila (Bua),2621
Mountain Province,Bauko,Guinzadan Central,2621
Mountain Province,Bauko,Guinzadan Norte,2621
Mountain Province,Bauko,Guinzadan Sur,2621
Mountain Province,Bauko,Lagawa,2621
Mountain Province,Bauko,Leseb,2621
Mountain Province,Bauko,Mabaay,2621
Mountain Province,Bauko,Mayag,2621
Mountain Province,Bauko,Monamon Norte,2621
Mountain Province,Bauko,Monamon Sur,2621
Mountain Province,Bauko,Mount Data,2621
Mountain Province,Bauko,Otucan Norte,2621
Mountain Province,Bauko,Otucan Sur,2621
Mountain Province,Bauko,Poblacion (Bauko),2621
Mountain Province,Bauko,Sadsadan,2621
Mountain Province,Bauko,Sinto,2621
Mountain Province,Bauko,Tapapan,2621
Mountain Province,Besao,Agawa,2618
Mountain Province,Besao,Ambaguio,2618
Mountain Province,Besao,Banguitan,2618
Mountain Province,Besao,Besao East (Besao Proper),2618
Mountain Province,Besao,Besao West,2618
Mountain Province,Besao,Catengan,2618
Mountain Province,Besao,Gueday,2618
Mountain Province,Besao,Kin-iway (Pob.),2618
Mountain Province,Besao,Lacmaan,2618
Mountain Province,Besao,Laylaya,2618
Mountain Province,Besao,Padangan,2618
Mountain Province,Besao,Payeo,2618
Mountain Province,Besao,Suquib,2618
Mountain Province,Besao,Tamboan,2618
Mountain Province,Bontoc,Alab Oriente,2616
Mountain Province,Bontoc,Alab Proper,2616
Mountain Province,Bontoc,Anahao,6604
Mountain Province,Bontoc,Balili,2616
Mountain Province,Bontoc,Banahao,6604
Mountain Province,Bontoc,Baugo,6604
Mountain Province,Bontoc,Bayyo,2616
Mountain Province,Bontoc,Beniton,6604
Mountain Province,Bontoc,Bontoc Ili,2616
Mountain Province,Bontoc,Buenavista,6604
Mountain Province,Bontoc,Bunga,6604
Mountain Province,Bontoc,Calutit,2616
Mountain Province,Bontoc,Caneo,2616
Mountain Province,Bontoc,Casao,6604
